Base_LAD
11 de agosto de 2022 - 12 de novembro de 2025
Campanha,Tipo de campanha,Dia,Código da moeda,Custo,Conversões,Todas as conv.
red balloon | 2024.1 | discovery | sp | warm | mkt4,Geração de demanda,2023-11-13,BRL,"157,25","0,00","0,00"
red balloon | 2024.1 | discovery | br | warm | mkt4,Geração de demanda,2023-11-13,BRL,"90,87","0,00","0,00"
red balloon | 2024 | pesquisa | sp | kids | mkt4,Pesquisa,2023-11-13,BRL,"230,57","0,00","0,00"
red balloon | 2024 | pesquisa | sp | teens | mkt4,Pesquisa,2023-11-13,BRL,"43,50","0,00","0,00"
red balloon | 2024 | pesquisa | sp | genérico | mkt4,Pesquisa,2023-11-13,BRL,"228,84","0,00","0,00"
red balloon | 2024 | pesquisa | am | mkt4,Pesquisa,2023-11-13,BRL,"49,29","0,00","0,00"
red balloon | 2024 | pesquisa | ba | mkt4,Pesquisa,2023-11-13,BRL,"61,95","2,00","2,00"
red balloon | 2024 | pesquisa | ce | mkt4,Pesquisa,2023-11-13,BRL,"11,78","0,00","0,00"
red balloon | 2024 | pesquisa | df | mkt4,Pesquisa,2023-11-13,BRL,"85,16","0,00","0,00"
red balloon | 2024 | pesquisa | go | mkt4,Pesquisa,2023-11-13,BRL,"88,42","0,00","0,00"
red balloon | 2024 | pesquisa | mg | mkt4,Pesquisa,2023-11-13,BRL,"303,87","0,00","0,00"
red balloon | 2024 | pesquisa | ms | mkt4,Pesquisa,2023-11-13,BRL,"104,67","2,00","3,00"
red balloon | 2024 | pesquisa | mt | mkt4,Pesquisa,2023-11-13,BRL,"33,15","0,00","0,00"
red balloon | 2024 | pesquisa | pe | mkt4,Pesquisa,2023-11-13,BRL,"136,23","1,00","1,00"
red balloon | 2024 | pesquisa | pr | mkt4,Pesquisa,2023-11-13,BRL,"146,04","0,00","0,00"
red balloon | 2024 | pesquisa | rj | mkt4,Pesquisa,2023-11-13,BRL,"67,89","0,00","0,00"
red balloon | 2024 | pesquisa | rs | mkt4,Pesquisa,2023-11-13,BRL,"96,48","0,00","0,00"
red balloon | 2024 | pesquisa | sp interior | mkt4,Pesquisa,2023-11-13,BRL,"688,33","0,00","0,00"
red balloon | 2024.1 | display | sp | warm | mkt4,Display,2023-11-13,BRL,"68,34","0,00","0,00"
red balloon | 2024.1 | display | br | warm | mkt4,Display,2023-11-13,BRL,"83,83","0,00","0,00"
red balloon | 2023 | pesquisa | sp capital | mkt4,Pesquisa,2023-11-14,BRL,"61,36","0,00","0,00"
Franquias RB | 09/23 | Setembro | Mkt4 | V4,Pesquisa,2023-11-14,BRL,"123,19","0,00","0,00"
red balloon | 2024.1 | pmax | sp | mkt4,Performance Max,2023-11-14,BRL,"783,49","16,00","16,00"
red balloon | 2024.1 | pmax | br | mkt4,Performance Max,2023-11-14,BRL,"946,65","15,00","16,00"
red balloon | 2024.1 | discovery | sp | warm | mkt4,Geração de demanda,2023-11-14,BRL,"132,48","1,02","1,02"
red balloon | 2024.1 | discovery | br | warm | mkt4,Geração de demanda,2023-11-14,BRL,"63,49","0,00","0,00"
red balloon | 2024 | pesquisa | sp | kids | mkt4,Pesquisa,2023-11-14,BRL,"210,61","2,00","2,00"
red balloon | 2024 | pesquisa | sp | teens | mkt4,Pesquisa,2023-11-14,BRL,"117,98","0,00","0,00"
red balloon | 2024 | pesquisa | sp | genérico | mkt4,Pesquisa,2023-11-14,BRL,"199,03","4,00","4,00"
red balloon | 2024 | pesquisa | am | mkt4,Pesquisa,2023-11-14,BRL,"24,17","0,00","0,00"
red balloon | 2024 | pesquisa | ba | mkt4,Pesquisa,2023-11-14,BRL,"35,02","0,00","0,00"
red balloon | 2024 | pesquisa | ce | mkt4,Pesquisa,2023-11-14,BRL,"22,46","0,00","0,00"
red balloon | 2024 | pesquisa | df | mkt4,Pesquisa,2023-11-14,BRL,"46,12","0,00","0,00"
red balloon | 2024 | pesquisa | go | mkt4,Pesquisa,2023-11-14,BRL,"67,10","0,00","0,00"
red balloon | 2024 | pesquisa | mg | mkt4,Pesquisa,2023-11-14,BRL,"153,62","0,00","0,00"
red balloon | 2024 | pesquisa | ms | mkt4,Pesquisa,2023-11-14,BRL,"31,68","0,00","0,00"
red balloon | 2024 | pesquisa | mt | mkt4,Pesquisa,2023-11-14,BRL,"20,34","0,00","0,00"
red balloon | 2024 | pesquisa | pe | mkt4,Pesquisa,2023-11-14,BRL,"108,64","0,00","0,00"
red balloon | 2024 | pesquisa | pr | mkt4,Pesquisa,2023-11-14,BRL,"69,97","0,00","0,00"
red balloon | 2024 | pesquisa | rj | mkt4,Pesquisa,2023-11-14,BRL,"130,67","0,00","0,00"
red balloon | 2024 | pesquisa | rs | mkt4,Pesquisa,2023-11-14,BRL,"36,80","0,00","0,00"
red balloon | 2024 | pesquisa | sp interior | mkt4,Pesquisa,2023-11-14,BRL,"545,91","0,00","0,00"
red balloon | 2024.1 | display | sp | warm | mkt4,Display,2023-11-14,BRL,"54,98","0,00","0,00"
red balloon | 2024.1 | display | br | warm | mkt4,Display,2023-11-14,BRL,"69,66","1,00","2,00"
red balloon | 2023 | pesquisa | sp capital | mkt4,Pesquisa,2023-11-15,BRL,"0,05","0,00","0,00"
Franquias RB | 09/23 | Setembro | Mkt4 | V4,Pesquisa,2023-11-15,BRL,"152,98","0,00","0,00"
red balloon | 2024.1 | pmax | sp | mkt4,Performance Max,2023-11-15,BRL,"488,70","11,00","11,00"
red balloon | 2024.1 | pmax | br | mkt4,Performance Max,2023-11-15,BRL,"518,02","23,00","23,00"
red balloon | 2024.1 | discovery | sp | warm | mkt4,Geração de demanda,2023-11-15,BRL,"55,76","0,00","0,00"
red balloon | 2024.1 | discovery | br | warm | mkt4,Geração de demanda,2023-11-15,BRL,"28,70","0,00","0,00"
red balloon | 2024 | pesquisa | sp | kids | mkt4,Pesquisa,2023-11-15,BRL,"153,95","0,00","0,00"
red balloon | 2024 | pesquisa | sp | teens | mkt4,Pesquisa,2023-11-15,BRL,"180,24","0,00","0,00"
red balloon | 2024 | pesquisa | sp | genérico | mkt4,Pesquisa,2023-11-15,BRL,"176,11","4,00","4,00"
red balloon | 2024 | pesquisa | am | mkt4,Pesquisa,2023-11-15,BRL,"42,53","0,00","0,00"
red balloon | 2024 | pesquisa | ba | mkt4,Pesquisa,2023-11-15,BRL,"16,61","0,00","0,00"
red balloon | 2024 | pesquisa | ce | mkt4,Pesquisa,2023-11-15,BRL,"15,57","1,00","1,00"
red balloon | 2024 | pesquisa | df | mkt4,Pesquisa,2023-11-15,BRL,"33,12","0,00","0,00"
red balloon | 2024 | pesquisa | go | mkt4,Pesquisa,2023-11-15,BRL,"57,43","0,00","0,00"
red balloon | 2024 | pesquisa | mg | mkt4,Pesquisa,2023-11-15,BRL,"154,15","0,00","0,00"
red balloon | 2024 | pesquisa | ms | mkt4,Pesquisa,2023-11-15,BRL,"29,58","0,00","0,00"
red balloon | 2024 | pesquisa | mt | mkt4,Pesquisa,2023-11-15,BRL,"32,99","0,00","0,00"
red balloon | 2024 | pesquisa | pe | mkt4,Pesquisa,2023-11-15,BRL,"103,14","0,00","0,00"
red balloon | 2024 | pesquisa | pr | mkt4,Pesquisa,2023-11-15,BRL,"67,77","0,00","0,00"
red balloon | 2024 | pesquisa | rj | mkt4,Pesquisa,2023-11-15,BRL,"14,38","0,00","0,00"
red balloon | 2024 | pesquisa | rs | mkt4,Pesquisa,2023-11-15,BRL,"29,75","0,00","0,00"
red balloon | 2024 | pesquisa | sp interior | mkt4,Pesquisa,2023-11-15,BRL,"515,27","0,00","0,00"
red balloon | 2024.1 | display | sp | warm | mkt4,Display,2023-11-15,BRL,"43,61","0,00","0,00"
red balloon | 2024.1 | display | br | warm | mkt4,Display,2023-11-15,BRL,"57,06","0,00","0,00"
red balloon | 2023 | pesquisa | sp capital | mkt4,Pesquisa,2023-11-16,BRL,"2,13","0,00","0,00"
Franquias RB | 09/23 | Setembro | Mkt4 | V4,Pesquisa,2023-11-16,BRL,"158,17","1,00","1,00"
red balloon | 2024.1 | pmax | sp | mkt4,Performance Max,2023-11-16,BRL,"929,50","7,00","8,00"
red balloon | 2024.1 | pmax | br | mkt4,Performance Max,2023-11-16,BRL,"728,97","16,00","16,00"
red balloon | 2024.1 | discovery | sp | warm | mkt4,Geração de demanda,2023-11-16,BRL,"175,49","1,00","1,00"
red balloon | 2024.1 | discovery | br | warm | mkt4,Geração de demanda,2023-11-16,BRL,"123,13","2,00","2,00"
red balloon | 2024 | pesquisa | sp | kids | mkt4,Pesquisa,2023-11-16,BRL,"294,85","0,00","0,00"
red balloon | 2024 | pesquisa | sp | teens | mkt4,Pesquisa,2023-11-16,BRL,"45,14","0,00","0,00"
red balloon | 2024 | pesquisa | sp | genérico | mkt4,Pesquisa,2023-11-16,BRL,"415,60","6,00","6,00"
red balloon | 2024 | pesquisa | am | mkt4,Pesquisa,2023-11-16,BRL,"28,46","0,00","0,00"
red balloon | 2024 | pesquisa | ba | mkt4,Pesquisa,2023-11-16,BRL,"51,00","0,00","0,00"
red balloon | 2024 | pesquisa | ce | mkt4,Pesquisa,2023-11-16,BRL,"19,84","1,00","1,00"
red balloon | 2024 | pesquisa | df | mkt4,Pesquisa,2023-11-16,BRL,"44,06","0,00","0,00"
red balloon | 2024 | pesquisa | go | mkt4,Pesquisa,2023-11-16,BRL,"65,67","0,00","0,00"
red balloon | 2024 | pesquisa | mg | mkt4,Pesquisa,2023-11-16,BRL,"143,80","0,00","0,00"
red balloon | 2024 | pesquisa | ms | mkt4,Pesquisa,2023-11-16,BRL,"9,60","0,00","0,00"
red balloon | 2024 | pesquisa | mt | mkt4,Pesquisa,2023-11-16,BRL,"34,00","0,00","0,00"
red balloon | 2024 | pesquisa | pe | mkt4,Pesquisa,2023-11-16,BRL,"86,54","0,00","0,00"
red balloon | 2024 | pesquisa | pr | mkt4,Pesquisa,2023-11-16,BRL,"56,91","0,00","0,00"
red balloon | 2024 | pesquisa | rj | mkt4,Pesquisa,2023-11-16,BRL,"122,25","4,00","6,00"
red balloon | 2024 | pesquisa | rs | mkt4,Pesquisa,2023-11-16,BRL,"33,84","0,00","0,00"
red balloon | 2024 | pesquisa | sp interior | mkt4,Pesquisa,2023-11-16,BRL,"510,34","2,00","2,00"
red balloon | 2024.1 | display | sp | warm | mkt4,Display,2023-11-16,BRL,"58,65","0,00","0,00"
red balloon | 2024.1 | display | br | warm | mkt4,Display,2023-11-16,BRL,"51,73","0,00","0,00"
red balloon | 2023 | pesquisa | sp capital | mkt4,Pesquisa,2023-11-17,BRL,"3,38","0,00","0,00"
Franquias RB | 09/23 | Setembro | Mkt4 | V4,Pesquisa,2023-11-17,BRL,"129,95","0,00","0,00"
red balloon | 2024.1 | pmax | sp | mkt4,Performance Max,2023-11-17,BRL,"581,42","3,00","3,00"
red balloon | 2024.1 | pmax | br | mkt4,Performance Max,2023-11-17,BRL,"422,01","20,00","20,00"
red balloon | 2024.1 | discovery | sp | warm | mkt4,Geração de demanda,2023-11-17,BRL,"47,51","0,00","0,00"
red balloon | 2024.1 | discovery | br | warm | mkt4,Geração de demanda,2023-11-17,BRL,"36,63","0,00","0,00"
red balloon | 2024 | pesquisa | sp | kids | mkt4,Pesquisa,2023-11-17,BRL,"110,86","0,67","0,67"
red balloon | 2024 | pesquisa | sp | teens | mkt4,Pesquisa,2023-11-17,BRL,"26,78","0,00","0,00"
red balloon | 2024 | pesquisa | sp | genérico | mkt4,Pesquisa,2023-11-17,BRL,"315,16","2,33","2,33"
red balloon | 2024 | pesquisa | am | mkt4,Pesquisa,2023-11-17,BRL,"18,21","0,00","0,00"
red balloon | 2024 | pesquisa | ba | mkt4,Pesquisa,2023-11-17,BRL,"17,79","0,00","0,00"
red balloon | 2024 | pesquisa | ce | mkt4,Pesquisa,2023-11-17,BRL,"15,44","0,00","0,00"
red balloon | 2024 | pesquisa | df | mkt4,Pesquisa,2023-11-17,BRL,"33,42","0,00","0,00"
red balloon | 2024 | pesquisa | go | mkt4,Pesquisa,2023-11-17,BRL,"46,72","0,00","0,00"
red balloon | 2024 | pesquisa | mg | mkt4,Pesquisa,2023-11-17,BRL,"147,47","0,00","0,00"
red balloon | 2024 | pesquisa | ms | mkt4,Pesquisa,2023-11-17,BRL,"6,25","0,00","0,00"
red balloon | 2024 | pesquisa | mt | mkt4,Pesquisa,2023-11-17,BRL,"13,08","0,00","0,00"
red balloon | 2024 | pesquisa | pe | mkt4,Pesquisa,2023-11-17,BRL,"57,08","2,00","2,00"
red balloon | 2024 | pesquisa | pr | mkt4,Pesquisa,2023-11-17,BRL,"48,05","0,00","0,00"
red balloon | 2024 | pesquisa | rj | mkt4,Pesquisa,2023-11-17,BRL,"27,36","0,00","0,00"
red balloon | 2024 | pesquisa | rs | mkt4,Pesquisa,2023-11-17,BRL,"19,59","0,00","0,00"
red balloon | 2024 | pesquisa | sp interior | mkt4,Pesquisa,2023-11-17,BRL,"433,68","0,00","0,00"
red balloon | 2024.1 | display | sp | warm | mkt4,Display,2023-11-17,BRL,"54,69","0,00","0,00"
red balloon | 2024.1 | display | br | warm | mkt4,Display,2023-11-17,BRL,"59,70","0,65","0,65"
red balloon | 2023 | pesquisa | sp capital | mkt4,Pesquisa,2023-11-18,BRL,"4,11","0,00","0,00"
Franquias RB | 09/23 | Setembro | Mkt4 | V4,Pesquisa,2023-11-18,BRL,"145,67","2,00","2,00"
red balloon | 2024.1 | pmax | sp | mkt4,Performance Max,2023-11-18,BRL,"555,80","9,00","9,00"
red balloon | 2024.1 | pmax | br | mkt4,Performance Max,2023-11-18,BRL,"804,47","17,00","17,00"
red balloon | 2024.1 | discovery | sp | warm | mkt4,Geração de demanda,2023-11-18,BRL,"82,40","0,00","0,00"
red balloon | 2024.1 | discovery | br | warm | mkt4,Geração de demanda,2023-11-18,BRL,"42,90","2,00","2,00"
red balloon | 2024 | pesquisa | sp | kids | mkt4,Pesquisa,2023-11-18,BRL,"176,64","0,00","0,00"
red balloon | 2024 | pesquisa | sp | teens | mkt4,Pesquisa,2023-11-18,BRL,"12,38","0,00","0,00"
red balloon | 2024 | pesquisa | sp | genérico | mkt4,Pesquisa,2023-11-18,BRL,"251,51","0,00","0,00"
red balloon | 2024 | pesquisa | am | mkt4,Pesquisa,2023-11-18,BRL,"17,71","0,00","0,00"
red balloon | 2024 | pesquisa | ba | mkt4,Pesquisa,2023-11-18,BRL,"8,78","0,00","0,00"
red balloon | 2024 | pesquisa | ce | mkt4,Pesquisa,2023-11-18,BRL,"2,02","0,00","0,00"
red balloon | 2024 | pesquisa | df | mkt4,Pesquisa,2023-11-18,BRL,"21,51","0,00","0,00"
red balloon | 2024 | pesquisa | go | mkt4,Pesquisa,2023-11-18,BRL,"45,82","0,00","0,00"
red balloon | 2024 | pesquisa | mg | mkt4,Pesquisa,2023-11-18,BRL,"53,54","2,00","2,00"
red balloon | 2024 | pesquisa | ms | mkt4,Pesquisa,2023-11-18,BRL,"3,67","0,00","0,00"
red balloon | 2024 | pesquisa | mt | mkt4,Pesquisa,2023-11-18,BRL,"25,36","0,00","0,00"
red balloon | 2024 | pesquisa | pe | mkt4,Pesquisa,2023-11-18,BRL,"43,01","0,00","0,00"
red balloon | 2024 | pesquisa | pr | mkt4,Pesquisa,2023-11-18,BRL,"53,28","0,00","0,00"
red balloon | 2024 | pesquisa | rj | mkt4,Pesquisa,2023-11-18,BRL,"57,55","0,00","0,00"
red balloon | 2024 | pesquisa | rs | mkt4,Pesquisa,2023-11-18,BRL,"41,96","0,00","0,00"
red balloon | 2024 | pesquisa | sp interior | mkt4,Pesquisa,2023-11-18,BRL,"513,69","0,00","0,00"
red balloon | 2024.1 | display | sp | warm | mkt4,Display,2023-11-18,BRL,"68,61","0,00","0,00"
red balloon | 2024.1 | display | br | warm | mkt4,Display,2023-11-18,BRL,"47,04","0,00","0,00"
red balloon | 2023 | pesquisa | sp capital | mkt4,Pesquisa,2023-11-19,BRL,"1,88","0,00","0,00"
Franquias RB | 09/23 | Setembro | Mkt4 | V4,Pesquisa,2023-11-19,BRL,"174,01","0,00","0,00"
red balloon | 2024.1 | pmax | sp | mkt4,Performance Max,2023-11-19,BRL,"837,81","8,00","9,00"
red balloon | 2024.1 | pmax | br | mkt4,Performance Max,2023-11-19,BRL,"710,63","9,00","10,00"
red balloon | 2024.1 | discovery | sp | warm | mkt4,Geração de demanda,2023-11-19,BRL,"123,25","0,00","0,00"
red balloon | 2024.1 | discovery | br | warm | mkt4,Geração de demanda,2023-11-19,BRL,"58,01","1,00","1,00"
red balloon | 2024 | pesquisa | sp | kids | mkt4,Pesquisa,2023-11-19,BRL,"213,02","2,00","2,00"
red balloon | 2024 | pesquisa | sp | teens | mkt4,Pesquisa,2023-11-19,BRL,"71,97","0,00","0,00"
red balloon | 2024 | pesquisa | sp | genérico | mkt4,Pesquisa,2023-11-19,BRL,"451,77","2,00","2,00"
red balloon | 2024 | pesquisa | am | mkt4,Pesquisa,2023-11-19,BRL,"12,31","0,00","0,00"
red balloon | 2024 | pesquisa | ba | mkt4,Pesquisa,2023-11-19,BRL,"49,04","0,00","0,00"
red balloon | 2024 | pesquisa | ce | mkt4,Pesquisa,2023-11-19,BRL,"9,01","0,00","0,00"
red balloon | 2024 | pesquisa | df | mkt4,Pesquisa,2023-11-19,BRL,"37,40","0,00","0,00"
red balloon | 2024 | pesquisa | go | mkt4,Pesquisa,2023-11-19,BRL,"68,16","0,00","0,00"
red balloon | 2024 | pesquisa | mg | mkt4,Pesquisa,2023-11-19,BRL,"230,18","0,00","0,00"
red balloon | 2024 | pesquisa | ms | mkt4,Pesquisa,2023-11-19,BRL,"107,30","0,00","0,00"
red balloon | 2024 | pesquisa | mt | mkt4,Pesquisa,2023-11-19,BRL,"0,00","0,00","0,00"
red balloon | 2024 | pesquisa | pe | mkt4,Pesquisa,2023-11-19,BRL,"111,22","0,00","0,00"
red balloon | 2024 | pesquisa | pr | mkt4,Pesquisa,2023-11-19,BRL,"75,78","0,00","0,00"
red balloon | 2024 | pesquisa | rj | mkt4,Pesquisa,2023-11-19,BRL,"66,27","0,00","0,00"
red balloon | 2024 | pesquisa | rs | mkt4,Pesquisa,2023-11-19,BRL,"31,64","0,00","0,00"
red balloon | 2024 | pesquisa | sp interior | mkt4,Pesquisa,2023-11-19,BRL,"562,27","0,00","0,00"
red balloon | 2024.1 | display | sp | warm | mkt4,Display,2023-11-19,BRL,"63,58","0,00","0,00"
red balloon | 2024.1 | display | br | warm | mkt4,Display,2023-11-19,BRL,"68,47","2,00","2,00"
red balloon | 2023 | pesquisa | sp capital | mkt4,Pesquisa,2023-11-20,BRL,"138,59","0,00","0,00"
Franquias RB | 09/23 | Setembro | Mkt4 | V4,Pesquisa,2023-11-20,BRL,"149,17","1,00","1,00"
red balloon | 2024.1 | pmax | sp | mkt4,Performance Max,2023-11-20,BRL,"457,68","16,00","16,00"
red balloon | 2024.1 | pmax | br | mkt4,Performance Max,2023-11-20,BRL,"922,61","29,00","30,00"
red balloon | 2024.1 | discovery | sp | warm | mkt4,Geração de demanda,2023-11-20,BRL,"75,24","0,00","0,00"
red balloon | 2024.1 | discovery | br | warm | mkt4,Geração de demanda,2023-11-20,BRL,"73,66","0,00","0,00"
red balloon | 2024 | pesquisa | sp | kids | mkt4,Pesquisa,2023-11-20,BRL,"252,00","0,00","0,00"
red balloon | 2024 | pesquisa | sp | teens | mkt4,Pesquisa,2023-11-20,BRL,"27,36","0,00","0,00"
red balloon | 2024 | pesquisa | sp | genérico | mkt4,Pesquisa,2023-11-20,BRL,"407,42","4,00","4,00"
red balloon | 2024 | pesquisa | am | mkt4,Pesquisa,2023-11-20,BRL,"50,64","0,00","0,00"
red balloon | 2024 | pesquisa | ba | mkt4,Pesquisa,2023-11-20,BRL,"44,59","0,00","0,00"
red balloon | 2024 | pesquisa | ce | mkt4,Pesquisa,2023-11-20,BRL,"15,71","0,00","0,00"
red balloon | 2024 | pesquisa | df | mkt4,Pesquisa,2023-11-20,BRL,"32,09","0,00","0,00"
red balloon | 2024 | pesquisa | go | mkt4,Pesquisa,2023-11-20,BRL,"59,57","0,00","0,00"
red balloon | 2024 | pesquisa | mg | mkt4,Pesquisa,2023-11-20,BRL,"171,97","1,00","1,00"
red balloon | 2024 | pesquisa | ms | mkt4,Pesquisa,2023-11-20,BRL,"33,09","0,00","0,00"
red balloon | 2024 | pesquisa | mt | mkt4,Pesquisa,2023-11-20,BRL,"40,51","0,00","0,00"
red balloon | 2024 | pesquisa | pe | mkt4,Pesquisa,2023-11-20,BRL,"125,13","2,00","2,00"
red balloon | 2024 | pesquisa | pr | mkt4,Pesquisa,2023-11-20,BRL,"68,60","0,00","0,00"
red balloon | 2024 | pesquisa | rj | mkt4,Pesquisa,2023-11-20,BRL,"133,55","0,00","0,00"
red balloon | 2024 | pesquisa | rs | mkt4,Pesquisa,2023-11-20,BRL,"33,60","0,00","0,00"
red balloon | 2024 | pesquisa | sp interior | mkt4,Pesquisa,2023-11-20,BRL,"514,18","2,00","2,00"
red balloon | 2024.1 | display | sp | warm | mkt4,Display,2023-11-20,BRL,"59,01","0,00","0,00"
red balloon | 2024.1 | display | br | warm | mkt4,Display,2023-11-20,BRL,"67,37","2,00","2,00"
red balloon | 2023 | pesquisa | sp capital | mkt4,Pesquisa,2023-11-21,BRL,"396,25","0,00","0,00"
Franquias RB | 09/23 | Setembro | Mkt4 | V4,Pesquisa,2023-11-21,BRL,"152,03","2,00","2,00"
red balloon | 2024.1 | pmax | sp | mkt4,Performance Max,2023-11-21,BRL,"1139,02","12,00","12,00"
red balloon | 2024.1 | pmax | br | mkt4,Performance Max,2023-11-21,BRL,"699,86","21,00","22,00"
red balloon | 2024.1 | discovery | sp | warm | mkt4,Geração de demanda,2023-11-21,BRL,"114,23","2,00","2,00"
red balloon | 2024.1 | discovery | br | warm | mkt4,Geração de demanda,2023-11-21,BRL,"107,19","1,00","1,00"
red balloon | 2024 | pesquisa | sp | kids | mkt4,Pesquisa,2023-11-21,BRL,"248,95","1,00","2,00"
red balloon | 2024 | pesquisa | sp | teens | mkt4,Pesquisa,2023-11-21,BRL,"490,95","1,00","1,00"
red balloon | 2024 | pesquisa | sp | genérico | mkt4,Pesquisa,2023-11-21,BRL,"695,86","13,00","13,00"
red balloon | 2024 | pesquisa | am | mkt4,Pesquisa,2023-11-21,BRL,"40,42","1,00","1,00"
red balloon | 2024 | pesquisa | ba | mkt4,Pesquisa,2023-11-21,BRL,"42,16","2,00","2,00"
red balloon | 2024 | pesquisa | ce | mkt4,Pesquisa,2023-11-21,BRL,"17,97","0,00","0,00"
red balloon | 2024 | pesquisa | df | mkt4,Pesquisa,2023-11-21,BRL,"28,74","0,00","0,00"
red balloon | 2024 | pesquisa | go | mkt4,Pesquisa,2023-11-21,BRL,"53,13","0,00","0,00"
red balloon | 2024 | pesquisa | mg | mkt4,Pesquisa,2023-11-21,BRL,"166,68","0,00","0,00"
red balloon | 2024 | pesquisa | ms | mkt4,Pesquisa,2023-11-21,BRL,"33,56","0,00","0,00"
red balloon | 2024 | pesquisa | mt | mkt4,Pesquisa,2023-11-21,BRL,"62,82","2,00","2,00"
red balloon | 2024 | pesquisa | pe | mkt4,Pesquisa,2023-11-21,BRL,"113,57","0,00","0,00"
red balloon | 2024 | pesquisa | pr | mkt4,Pesquisa,2023-11-21,BRL,"66,63","0,00","0,00"
red balloon | 2024 | pesquisa | rj | mkt4,Pesquisa,2023-11-21,BRL,"221,45","1,00","1,00"
red balloon | 2024 | pesquisa | rs | mkt4,Pesquisa,2023-11-21,BRL,"0,00","0,00","0,00"
red balloon | 2024 | pesquisa | sp interior | mkt4,Pesquisa,2023-11-21,BRL,"552,16","1,00","2,00"
red balloon | 2024.1 | display | sp | warm | mkt4,Display,2023-11-21,BRL,"69,52","0,00","1,00"
red balloon | 2024.1 | display | br | warm | mkt4,Display,2023-11-21,BRL,"33,92","1,00","1,00"
Franquias RB | 09/23 | Setembro | Mkt4 | V4,Pesquisa,2023-11-22,BRL,"114,17","1,00","1,00"
red balloon | 2024.1 | pmax | sp | mkt4,Performance Max,2023-11-22,BRL,"452,44","13,57","16,57"
red balloon | 2024.1 | pmax | br | mkt4,Performance Max,2023-11-22,BRL,"459,42","16,00","17,00"
red balloon | 2024.1 | discovery | sp | warm | mkt4,Geração de demanda,2023-11-22,BRL,"198,82","3,47","3,47"
red balloon | 2024.1 | discovery | br | warm | mkt4,Geração de demanda,2023-11-22,BRL,"100,08","0,00","0,00"
red balloon | 2024 | pesquisa | sp | kids | mkt4,Pesquisa,2023-11-22,BRL,"135,42","2,00","2,00"
red balloon | 2024 | pesquisa | sp | teens | mkt4,Pesquisa,2023-11-22,BRL,"223,77","0,00","0,00"
red balloon | 2024 | pesquisa | sp | genérico | mkt4,Pesquisa,2023-11-22,BRL,"773,40","11,96","11,96"
red balloon | 2024 | pesquisa | am | mkt4,Pesquisa,2023-11-22,BRL,"29,46","0,00","0,00"
red balloon | 2024 | pesquisa | ba | mkt4,Pesquisa,2023-11-22,BRL,"18,15","0,00","0,00"
red balloon | 2024 | pesquisa | ce | mkt4,Pesquisa,2023-11-22,BRL,"7,34","0,00","0,00"
red balloon | 2024 | pesquisa | df | mkt4,Pesquisa,2023-11-22,BRL,"36,87","2,00","2,00"
red balloon | 2024 | pesquisa | go | mkt4,Pesquisa,2023-11-22,BRL,"45,61","0,00","0,00"
red balloon | 2024 | pesquisa | mg | mkt4,Pesquisa,2023-11-22,BRL,"151,09","0,00","0,00"
red balloon | 2024 | pesquisa | ms | mkt4,Pesquisa,2023-11-22,BRL,"30,69","0,00","0,00"
red balloon | 2024 | pesquisa | mt | mkt4,Pesquisa,2023-11-22,BRL,"37,18","0,00","0,00"
red balloon | 2024 | pesquisa | pe | mkt4,Pesquisa,2023-11-22,BRL,"108,29","0,00","0,00"
red balloon | 2024 | pesquisa | pr | mkt4,Pesquisa,2023-11-22,BRL,"45,43","1,00","1,00"
red balloon | 2024 | pesquisa | rj | mkt4,Pesquisa,2023-11-22,BRL,"83,28","0,00","0,00"
red balloon | 2024 | pesquisa | rs | mkt4,Pesquisa,2023-11-22,BRL,"53,52","0,00","0,00"
red balloon | 2024 | pesquisa | sp interior | mkt4,Pesquisa,2023-11-22,BRL,"454,84","0,00","0,00"
red balloon | 2024.1 | display | sp | warm | mkt4,Display,2023-11-22,BRL,"34,83","0,00","0,00"
red balloon | 2024.1 | display | br | warm | mkt4,Display,2023-11-22,BRL,"80,02","0,00","0,00"
Franquias RB | 09/23 | Setembro | Mkt4 | V4,Pesquisa,2023-11-23,BRL,"138,49","0,00","0,00"
red balloon | 2024.1 | pmax | sp | mkt4,Performance Max,2023-11-23,BRL,"457,28","11,00","12,00"
red balloon | 2024.1 | pmax | br | mkt4,Performance Max,2023-11-23,BRL,"429,97","7,00","7,00"
red balloon | 2024.1 | discovery | sp | warm | mkt4,Geração de demanda,2023-11-23,BRL,"184,82","0,00","0,00"
red balloon | 2024.1 | discovery | br | warm | mkt4,Geração de demanda,2023-11-23,BRL,"55,92","0,00","0,00"
red balloon | 2024 | pesquisa | sp | kids | mkt4,Pesquisa,2023-11-23,BRL,"292,05","3,00","3,00"
red balloon | 2024 | pesquisa | sp | teens | mkt4,Pesquisa,2023-11-23,BRL,"239,14","0,00","0,00"
red balloon | 2024 | pesquisa | sp | genérico | mkt4,Pesquisa,2023-11-23,BRL,"799,02","5,00","6,00"
red balloon | 2024 | pesquisa | am | mkt4,Pesquisa,2023-11-23,BRL,"11,54","0,00","0,00"
red balloon | 2024 | pesquisa | ba | mkt4,Pesquisa,2023-11-23,BRL,"27,35","0,00","0,00"
red balloon | 2024 | pesquisa | ce | mkt4,Pesquisa,2023-11-23,BRL,"33,38","0,00","0,00"
